id,type,lat,lon,name,operator,addr_city,addr_state
1188691867,way,39.017043,-77.4733379,,,,
1188691868,way,39.0201893,-77.475509,NTT Ashburn VA8 Data Centre,NTT,Ashburn,
1188691869,way,39.0179043,-77.4818188,DataBank Ashburn IAD3,Databank,,
1188715508,way,39.0195992,-77.4504568,PowerHouse ABX-1,PowerHouse,,
1188715510,way,39.0179257,-77.4595164,,,,
1191496040,way,34.8258798,-106.7788934,Meta,Meta,Los Lunas,NM
1193914601,way,47.2448126,-119.8180948,,,,
1193914602,way,47.2442897,-119.8148063,,,,
1202051225,way,41.666814,-93.4559432,Lightedge Des Moines 2,,Altoona,IA
1203535554,way,41.69023,-86.4686889,Amazon AWS Data Center,,,
1207052719,way,34.0361545,-84.0593468,QTS Suwanee,Quality Technology Services,,
1210199365,way,39.5697107,-119.5378592,,,,
1210199366,way,39.5700526,-119.5370915,,,,
1210199367,way,39.5705918,-119.5360339,,,,
1210199368,way,39.5709863,-119.5353174,,,,
1210421871,way,41.041059,-80.633078,Carrier Services Group,,Boardman,OH
1210515186,way,35.951045,-86.833406,Flexential Nashville - Cool Springs,Flexential,Franklin,TN
1211362828,way,43.6383333,-89.7214027,,,,
1213758201,way,36.4084957,-86.3716203,Gallatin Data Center,Meta,,
1217649348,way,41.9140034,-87.9175163,Aligned Data Center - Chicago ORD-01,Aligned,Northlake,IL
1217649350,way,41.9129628,-87.9175895,Aligned Data Center - Chicago ORD-02,Aligned,Northlake,IL
1219083552,way,42.0231434,-87.9721861,,,,
1219083554,way,42.0230424,-87.9755567,T5 Chicago II,T5 Data Centers,Elk Grove Village,IL
1221574918,way,30.2156048,-97.6189387,Cortex supercomputer,,,
1221862807,way,38.7469789,-77.518524,AWS IAD106,Amazon Web Services,,
1222007663,way,40.0596182,-82.7644645,Google NBY-2,Google,,
1222134968,way,38.9491488,-77.5235942,Amazon Web Services,Amazon Web Services,,
1226436457,way,41.212197,-95.878,CyrusOne OCB1 Council Bluffs,CyrusOne,Council Bluffs,IA
1226439731,way,45.8361921,-119.6940549,Amazon Web Services,Amazon Web Services,,
1227539675,way,38.8033786,-77.5105458,Equinix DC14,Equinix,Manassas,VA
1227550179,way,32.6512011,-97.3196729,Novartis,,,
1227604493,way,37.242615,-121.7840216,Equinix SV11,Equinix,San Jose,CA
1227612684,way,38.7369848,-77.5040881,Amazon IAD103,Amazon Web Services,,
1227614670,way,38.7150171,-77.4951199,CloudHQ MCC3,CloudHQ,,
1227682824,way,33.2663278,-111.8833041,CyrusOne PHX8,,Chandler,AZ
1227684019,way,33.2719163,-111.8816269,CyrusOne PHX3,,Chandler,AZ
1227684020,way,33.2718093,-111.8832625,CyrusOne PHX4,,Chandler,AZ
1227777116,way,39.0031988,-77.4398528,Vantage VA13,Vantage Data Centers,,
1227883682,way,41.6676628,-93.4554841,Lightedge Des Moines 1,,Altoona,IA
1235150788,way,41.1804987,-96.0849058,Yahoo,Yahoo,,
1235255415,way,32.3096657,-106.7291929,,CenturyLink,,
1235846520,way,36.2218945,-115.1470466,Verizon North Las Vegas,Verizon,,
1237493975,way,41.1349194,-96.1440824,Google,Google,,
1237494981,way,41.1343926,-96.1559041,Google,Google,,
1238705019,way,41.361071,-81.6327814,Involta Independence,,,
1238955720,way,41.0361943,-73.9876261,Bloomberg Data Center,Bloomberg,Orangeburg,NY
1238955733,way,41.0344926,-73.9757865,fifteenfortyseven CSR ORNY1,fifteenfortyseven Critical Systems Realty,Orangeburg,NY
1243089554,way,45.5541515,-122.939406,Stack Infrastructure Portland 3 Data Center -Bld POR3b,Stack Infrastructure,,
1243089555,way,45.5541944,-122.9409256,Stack Infrastructure Portland 3 Data Center -Bld POR3c,Stack Infrastructure,,
1252196797,way,38.9043442,-77.4524692,Amazon Web Services,Amazon Web Services,,
1252196798,way,38.9048369,-77.4547504,Amazon Web Services,Amazon Web Services,,
1252196799,way,38.9159035,-77.4905509,Amazon Web Services,Amazon Web Services,,
1252196800,way,38.9149908,-77.4909743,Amazon Web Services,Amazon Web Services,,
1252196801,way,40.0929864,-82.7476276,Amazon Web Services CMH62,Amazon Web Services,,
1252196802,way,40.0934344,-82.7321669,Amazon Web Services,Amazon Web Services,,
1252196803,way,40.0921679,-82.7275475,Amazon Web Services,Amazon Web Services,,
1252196804,way,40.0929609,-82.7265106,Amazon Web Services,Amazon Web Services,,
1252196805,way,40.1162611,-83.2013887,Amazon Web Services,Amazon Web Services,,
1252196806,way,40.1173912,-83.2020737,,Amazon Web Services,,
1252196807,way,40.1190307,-83.2002438,Amazon Web Services,Amazon Web Services,,
1252196808,way,40.0493536,-83.175465,Amazon Web Services,Amazon Web Services,,
1252196809,way,40.0481384,-83.1752938,,Amazon Web Services,,
1252196810,way,40.0478979,-83.1775485,Amazon Web Services,Amazon Web Services,,
1252196811,way,40.0579063,-82.7653279,Google NBY-3,Google,,
1252196812,way,40.0593527,-82.7717447,Google NBY-4,Google,,
1252196813,way,40.0603757,-82.7509948,Meta New Albany Data Center,Meta,,
1252196814,way,39.8520765,-82.9948358,Google,Google,,
1252196815,way,38.7761446,-77.5825144,Google,Google,,
1252196816,way,45.8587472,-119.6050828,Amazon Web Services,Amazon Web Services,,
1252196817,way,45.860076,-119.6051229,Amazon Web Services,Amazon Web Services,,
1252196818,way,45.8609677,-119.6051401,Amazon Web Services,Amazon Web Services,,
1252196819,way,45.8414702,-119.6517858,Amazon Web Services,Amazon Web Services,,
1252196820,way,45.9206382,-119.2318204,Amazon Web Services,Amazon Web Services,,
1252196821,way,45.9206409,-119.2299822,Amazon Web Services,Amazon Web Services,,
1252196822,way,45.7977753,-119.3619683,Amazon Web Services,Amazon Web Services,,
1252196823,way,45.799157,-119.3666613,Amazon Web Services,Amazon Web Services,,
1252196824,way,39.7240422,-82.6911124,Google,Google,,
1252196825,way,38.7461526,-77.5172227,Amazon Web Services,Amazon Web Services,,
1252196826,way,38.9213052,-77.4858007,Amazon Web Services,Amazon Web Services,,
1253282099,way,38.9950879,-77.4710775,Amazon Web Services,Amazon Web Services,,
1253282100,way,41.1235744,-96.1328883,Meta Sarpy Data center,Meta,,
1253282101,way,41.1143501,-96.1428055,Meta Sarpy Data center,Meta,,
1253282102,way,41.1122489,-96.1416248,Meta Sarpy Data center,Meta,,
1253282103,way,41.6757843,-93.5098305,Meta,Meta,,
1253282104,way,41.675801,-93.5060373,Meta,Meta,,
1254161871,way,37.3629981,-87.5471512,Dynamics Mining,,,
1258702591,way,33.7307027,-84.6112398,Flexential Atlanta - Douglasville 2,Flexential,Douglasville,GA
1263819877,way,36.0640206,-115.221109,,Switch,,
1268789798,way,41.1826012,-104.0684983,Windbreak Cable,,Pine Bluffs,WY
1269259655,way,38.7403853,-77.5039772,,,,
1271571726,way,41.9890149,-88.0072131,NTT Chicago CH2,NTT,Itasca,IL
1276373853,way,44.2857556,-120.8699219,,,,
1276518679,way,38.9865317,-77.4351775,Amazon IAD214,Amazon Web Services,Sterling,VA
1276518684,way,38.9886354,-77.4407776,Aligned IAD03,Aligned,,
1276518687,way,38.9921932,-77.4339218,Digital Realty IAD55,Digital Realty,Sterling,VA
1278541792,way,41.0573837,-81.5219276,Involta-Akron,,,
1280340212,way,38.9473737,-77.5202381,Amazon Web Services,Amazon Web Services,,
1280340213,way,38.9835846,-77.4175152,Amazon Web Services,Amazon Web Services,,
1280340214,way,38.8028836,-77.6221217,Amazon Web Services,Amazon Web Services,Gainesville,VA
1280340215,way,38.745134,-77.5331012,Amazon Web Services,Amazon Web Services,,
1280340216,way,38.8145928,-77.6543195,Amazon Web Services,Amazon Web Services,,
1280340217,way,38.8169707,-77.6521528,Amazon Web Services,Amazon Web Services,,
1280344148,way,40.1341815,-83.2158409,Amazon Web Services,Amazon Web Services,,
1280344149,way,45.9205943,-119.2287879,Amazon Web Services,Amazon Web Services,,
1280344150,way,45.9205713,-119.2270051,Amazon Web Services,Amazon Web Services,,
1280344151,way,45.919531,-119.2260983,Amazon Web Services,Amazon Web Services,,
1280344153,way,45.8825121,-119.3416417,Amazon Web Services,Amazon Web Services,,
1280344154,way,45.8622482,-119.6051279,Amazon Web Services,Amazon Web Services,,
1280344155,way,45.8580437,-119.604851,Amazon Web Services,Amazon Web Services,,
1280344156,way,45.8406847,-119.6513096,Amazon Web Services,Amazon Web Services,,
1280344157,way,45.8199301,-119.6320855,Amazon Web Services,Amazon Web Services,,
1281982556,way,39.8484523,-82.9963927,"Google Lockbourne, OH",Google,,
1281982572,way,40.0990767,-82.7515054,Amazon New Albany: Jug and Beach Road,,,
1282332209,way,34.1033836,-84.2149701,UPS Data Center,,Alpharetta,GA
1282875386,way,41.1249898,-104.8948491,MineOne Wyoming Data Center,MineOne,,
1283698132,way,38.7755471,-77.5451498,Iron Mountain VA-3,,,
1283734104,way,33.4463027,-112.3738867,Microsoft,Microsoft,Goodyear,AZ
1287260553,way,38.7744375,-77.5856183,Google,Google,,
1287260554,way,38.801862,-77.621212,Amazon Web Services,Amazon Web Services,Gainesville,VA
1287260555,way,38.8012504,-77.6204762,Amazon Web Services,Amazon Web Services,Gainesville,VA
1287260556,way,38.7744146,-77.54223,Iron Mountain VA-4,,,
1287260557,way,38.773028,-77.5411854,Iron Mountain VA-5,,,
1287260558,way,38.7531664,-77.5108824,QTS Manassas DC2,Quality Technology Services,,
1287260559,way,38.7589306,-77.5166938,,,,
1287260560,way,41.1736261,-95.7921884,Google,Google,,
1287260561,way,41.1736283,-95.7886606,Google,Google,,
1292169104,way,41.4430567,-81.803445,T5@Cleveland,T5 Data Centers,,
1292897241,way,39.0425196,-77.5382898,42311 THUNDERBALL DR,True North Data Solutions,Leesburg,VA
1292897242,way,39.0416534,-77.539212,42255 THUNDERBALL DR,True North Data Solutions,Leesburg,VA
1292897243,way,39.0434964,-77.5408399,42254 THUNDERBALL DR,True North Data Solutions,Leesburg,VA
1294595615,way,36.4118929,-86.3696526,Meta Gallatin Data Center,Meta,,
1296163129,way,37.6651447,-121.0400334,Modesto Junior College West Data Center,Yosemite Community College District,,
1296723872,way,29.686403,-98.4626475,GVTC,GVTC,,
1300765126,way,32.9836243,-96.6542632,Stream Data Centers,,,
1301559332,way,32.3413407,-97.7316918,MARA Data Center,Marathon Digital Holdings,Granbury,TX
1301654223,way,38.9480346,-77.5589842,,,,
1301654224,way,38.9500822,-77.5588677,,,,
1303947602,way,41.6677641,-86.4730555,Amazon AWS Data Center,,,
1304357577,way,38.7681429,-77.5386481,Iron Mountain VA-6,,Manassas,VA
1307072785,way,46.8274678,-92.1304819,Ark Duluth Data Center,,,
1307920829,way,35.329773,-80.7657588,Flexential Charlotte - North,Flexential,Charlotte,NC
1309123033,way,39.0151965,-77.4595343,Equinix Ashburn DC6,Equinix,Ashburn,VA
1309123034,way,39.0164403,-77.4619542,Equinix Ashburn DC4,Equinix,Ashburn,VA
1310628998,way,29.5801522,-98.5413037,,HEB,San Antonio,
1312295357,way,33.6422729,-81.842627,Meta Aiken Data Center,Meta,,
1312792611,way,41.8885461,-88.7218341,,Meta,,
1312792612,way,41.8892995,-88.7310298,,Meta,,
1312792613,way,41.890305,-88.7266276,,Meta,,
1312795639,way,36.4113782,-86.3660037,Meta Gallatin Data Center,Meta,,
1312795640,way,36.4060645,-86.3666284,Meta Gallatin Data Center,Meta,,
1312801354,way,41.1379084,-96.1514321,Google,Google,,
1313995085,way,37.3706431,-121.9744825,,,Santa Clara,CA
1314010354,way,37.3640012,-121.94689,Vantage Santa Clara CA2,Vantage Data Centers,Santa Clara,CA
1314012931,way,37.3709193,-121.9472166,Digital Realty Silicon Valley SJC37,Digital Realty,Santa Clara,CA
1314355599,way,36.0579919,-115.2103279,Switch Las Vegas 12,,,
1315636714,way,33.4646803,-111.9975601,QTS,Quality Technology Services,,
1316005112,way,42.0230805,-87.9614627,,,,
1317733642,way,38.9608537,-77.4913983,Digital Realty Northern Virginia IAD44,Digital Realty,Sterling,
1317915930,way,39.0219969,-77.4532002,Centersquare Ashburn IAD4 Data Center,Centersquare,,
1318322071,way,41.495806,-93.7870549,Microsoft,Microsoft,West Des Moines,IA
1318322073,way,41.4947497,-93.7870201,Microsoft,Microsoft,West Des Moines,IA
1318322780,way,41.6168519,-93.9243968,Apple,Apple,,
1319724559,way,40.2245343,-83.0457923,,,Delaware,OH
1320038649,way,33.6746067,-78.9438847,DC BLOX Myrtle Beach Cable Landing Station,,Myrtle Beach,SC
1320683840,way,39.5115198,-119.4833058,,,,
1333205262,way,39.0584272,-77.5497571,,,,
1333205263,way,39.0660153,-77.5585694,,,Leesburg,VA
1339825480,way,41.3429656,-96.0902066,,,Omaha,NE
1340746574,way,34.8258634,-106.7824726,Meta,Meta,Los Lunas,NM
1343100173,way,45.1436925,-93.3871189,DataBank,,Brooklyn Park,MN
1343760339,way,47.2524814,-119.8136392,Vantage WA13,,,
1343764880,way,38.9227671,-77.4278721,Amazon Web Services,Amazon Web Services,,
1343764881,way,38.9211238,-77.4265432,Amazon Web Services,Amazon Web Services,,
1343764882,way,38.9227105,-77.4263036,Amazon Web Services,Amazon Web Services,,
1344366214,way,29.4182209,-98.7878367,CyrusOne SAT10 & SAT11,CyrusOne,,
1344369104,way,29.4506766,-98.6387042,Amazon,,,
1344369111,way,29.418466,-98.788796,,,,
1344376231,way,37.3757651,-121.9562701,Csquare SFO4,Csquare,Santa Clara,CA
1344901567,way,39.0004483,-77.4607956,,,,
1344901568,way,38.9991105,-77.4608431,,,,
1344901569,way,39.0018258,-77.4527034,,,,
1344901575,way,38.9979532,-77.4302548,Vantage VA2,,,
1346610234,way,39.3852721,-84.5662844,CyrusOne Cincinnati-Hamilton CIN4,CyrusOne,,
1351049826,way,37.4073026,-121.9659803,DataBank Santa Clara SFO1,DataBank,Santa Clara,CA
1356594646,way,33.3536663,-111.6124114,NTT PH1 Datacenter,NTT,Mesa,AZ
1357825755,way,33.4547261,-111.9762182,Iron Mountain AZP-1,Iron Mountain,Phoenix,AZ
1365213539,way,44.7752235,-122.6159312,PTC,Stayton Cooperative Telephone Company,,
1368776076,way,41.5158641,-93.7203124,,,,
1368776077,way,41.5168636,-93.7197673,,,,
1371348227,way,39.7440482,-93.997376,CenturyLink,,,
1372772726,way,33.3532147,-111.6780333,,,,
1374895921,way,45.8795272,-119.3416256,Amazon Web Services,Amazon Web Services,,
1374895922,way,45.8825302,-119.339693,Amazon Web Services,Amazon Web Services,,
1375443893,way,40.0592384,-82.7626774,,,,
1375475071,way,41.5339161,-93.863439,Microsoft,Microsoft,,
1375475072,way,41.5328375,-93.8634622,Microsoft,Microsoft,,
1375475073,way,41.531814,-93.8634426,Microsoft,Microsoft,,
1379421123,way,36.1686438,-115.1431445,Flexential Las Vegas - Downtown,Flexential,Las Vegas,NV
1380114462,way,38.737208,-77.8262798,,,,
1380114463,way,38.7382145,-77.8258682,,,,
1381264361,way,35.0599502,-90.1563819,xAI Colossus,xAI,Memphis,TN
1381994242,way,39.0023674,-77.4719844,,CloudHQ,,
1382205749,way,41.4426221,-81.8022998,T5@Cleveland,T5 Data Centers,,
1383913490,way,41.0399506,-73.9895725,Databank LGA3,Databank,Orangeburg,NY
1383916144,way,40.7849038,-74.0653573,CoreSite NY3,CoreSite,Secaucus,NJ
1386016627,way,40.102426,-82.7501414,Amazon Web Services,Amazon Web Services,,
1386016628,way,40.1019552,-82.7519122,Amazon Web Services,Amazon Web Services,,
1386016629,way,40.0942258,-82.732111,Amazon Web Services,Amazon Web Services,,
1386016630,way,40.0943973,-82.7292787,Amazon Web Services,Amazon Web Services,,
1386016631,way,40.0954948,-82.7320052,Amazon Web Services,Amazon Web Services,,
1386016632,way,40.0565112,-82.7720067,Google NBY-5,Google,,
1386016633,way,40.0539595,-82.7675946,Google NBY-6,Google,,
1386016634,way,40.0614927,-82.7405524,Meta,Meta,,
1386016635,way,40.0652296,-82.7411681,Meta,Meta,,
1386016636,way,40.1357888,-83.212641,Amazon Web Services,Amazon Web Services,,
1386016637,way,40.1200638,-83.1993191,Amazon Web Services,Amazon Web Services,,
1386016638,way,40.1192992,-83.203226,Amazon Web Services,Amazon Web Services,,
1386016639,way,40.1181177,-83.202522,Amazon Web Services,Amazon Web Services,,
1386016640,way,40.0501797,-83.1755155,Amazon Web Services,Amazon Web Services,,
1386016641,way,40.0515221,-83.1757154,Amazon Web Services,Amazon Web Services,,
1386016642,way,40.0164194,-83.1258518,Amazon Web Services,Amazon Web Services,,
1386016643,way,40.0210134,-83.1260205,Amazon Web Services,Amazon Web Services,,
1386017490,way,45.8517309,-119.6196613,Amazon Web Services,Amazon Web Services,,
1386017491,way,45.8530947,-119.61968,Amazon Web Services,Amazon Web Services,,
1386017492,way,45.8187105,-119.6320082,Amazon Web Services,Amazon Web Services,,
1386017493,way,45.8187019,-119.6362631,Amazon Web Services,Amazon Web Services,,
1386017494,way,45.8199495,-119.6362723,Amazon Web Services,Amazon Web Services,,
1386017495,way,45.8096338,-119.268611,Amazon Web Services,Amazon Web Services,,
1386017496,way,45.8082769,-119.2686163,Amazon Web Services,Amazon Web Services,,
1386017497,way,45.799015,-119.3617268,Amazon Web Services,Amazon Web Services,,
1386017498,way,45.7996834,-119.3584242,Amazon Web Services,Amazon Web Services,,
1386017499,way,45.7977517,-119.3589245,Amazon Web Services,Amazon Web Services,,
1386017500,way,41.1244025,-104.8970154,CYS41 Datacenter,Microsoft,,
1386017501,way,41.1253822,-104.9088889,CYS42 Datacenter,Microsoft,,
1386926534,way,34.997983,-90.0348672,xAI Macrohard Colossus 2,xAI,Memphis,TN
1387080629,way,35.5681349,-95.5124166,,,,
1387391200,way,39.0436134,-77.5372623,True North Data Centers,True North Data Solutions,,
1387391201,way,39.0442544,-77.5379583,TikTok Data Center,True North Data Solutions,Leesburg,VA
1391966326,way,45.1321573,-93.0956156,Encompass Minneapolis Facility,Encompass,Lino Lakes,MN
1392657385,way,38.9391997,-94.8601851,,,Olathe,KS
1411056682,way,40.0526729,-83.1274235,,Oppidan,,
1414729942,way,44.1892369,-105.6104802,,,,
1417637306,way,46.4068846,-105.8206969,State of Montana Data Center,State of Montana,,
1421212901,way,36.0652076,-115.222045,Switch Las Vegas 14,Switch,,
1422101108,way,41.3391392,-96.0846572,Google,Google,,
1422101112,way,41.3419347,-96.0877015,Google,Google,,
1422101116,way,41.3451932,-96.0935185,Google,Google,,
1422191450,way,46.0137217,-98.5725505,Applied Digital / Ellendale Data Center,Applied Digital,,
1425043212,way,40.0557362,-82.7565006,QTS NAL 2 DC1,Quality Technology Services,New Albany,Ohio
1425043213,way,40.053078,-82.7566343,QTS NAL 2 DC2,Quality Technology Services,New Albany,Ohio
1425043214,way,40.0636133,-82.7582273,QTS NAL1 DC2,Quality Technology Services,New Albany,OH
1425043215,way,40.0650012,-82.7581306,QTS NAL1 DC1,Quality Technology Services,New Albany,OH
1426146790,way,41.7953769,-88.2469648,,,,
1426525184,way,32.5390042,-96.7932072,Google,Google,,
1426525212,way,32.5455044,-96.802207,Compass Data Center,,,
1426525213,way,32.5441919,-96.802189,Compass Data Center,,,
1426525214,way,32.5428991,-96.8021938,Compass Data Center,,,
1426525215,way,32.5415885,-96.8022074,Compass Data Center,,,
1426525216,way,32.5402764,-96.8022204,Compass Data Center,,,
1426525217,way,32.5426759,-96.793719,Compass Data Center,,,
1426525218,way,32.5439941,-96.7937194,Compass Data Center,,,
1426525219,way,32.5452986,-96.7937562,Compass Data Center,,,
1426525220,way,32.5439608,-96.7883983,Compass Data Center,,,
1426525221,way,32.5452921,-96.7883821,Compass Data Center,,,
1426663252,way,38.9231194,-77.4249774,Amazon Web Services,Amazon Web Services,,
1426663253,way,38.9364643,-77.4246803,,,,
1427613543,way,40.0539627,-82.7644352,Google NBY-7,Google,,
1427613544,way,40.1024981,-82.7469519,Vantage Building 1,Vantage,New Albany,Ohio
1427613545,way,40.1005303,-82.7471193,Vantage Building 2,Vantage,New Albany,Ohio
1427613546,way,40.0987619,-82.7472449,Vantage Building 3,Vantage,New Albany,Ohio
1429883881,way,47.2385928,-119.8874148,Microsoft,Microsoft,,
1432637060,way,29.44968,-98.7144036,,,,
1432637061,way,29.4509306,-98.7139083,,,,
1432637062,way,29.4522303,-98.7140639,,,,
1433936352,way,39.3226315,-94.5947952,,,,
1443187163,way,39.0112123,-77.4604251,CloudHQ LC3,,,
1443620406,way,32.5498227,-97.0748553,Alinged Data Center,"Aligned Data Centers, LLC",Mansfield,TX
1443922527,way,39.0559766,-77.5473343,,,,
1443922528,way,39.0577971,-77.546734,,,,
1443922535,way,39.0821895,-77.5651208,,,,
1446350367,way,41.9869408,-88.0079846,NTT Chicago CH3,NTT,Itasca,IL
1446350370,way,41.9891013,-88.0047584,NTT Chicago CH4,NTT,Itasca,IL
1447029365,way,38.7999718,-77.5833485,Microsoft Data Center 2,Microsoft,,
1447049070,way,40.0207739,-83.1241809,,,,
1447049071,way,40.021203,-83.1231884,,,,
1454573842,way,44.7347591,-93.0618605,,,,
1454573843,way,44.7345345,-93.0648906,,,,
1454813845,way,41.514853,-93.7208856,,,,
1454813846,way,41.5138877,-93.7214096,,,,
1455361421,way,31.5134441,-103.4485477,IONIC Digital Cedarvale,IONIC Digital,,
1455915217,way,43.4631415,-116.2682325,,,,
1455915218,way,43.4633361,-116.2720949,,,,
1456953254,way,37.6001856,-82.6787687,East Kentucky Network Datacenter,,Ivel,KY
1456975947,way,33.3471979,-111.6324603,,,,
1456975948,way,33.3463331,-111.6289144,,,,
1456975949,way,33.347189,-111.6257923,,,,
1458626323,way,32.4401038,-97.0609199,Google,Google,,
1459680304,way,36.3270316,-88.3200731,Newrays Two LLC Mining,,,
1460776170,way,39.0552634,-77.5447851,,,,
1460776171,way,39.0540969,-77.545995,,,,
1460776174,way,39.0510366,-77.534801,,,,
1460847458,way,37.3837192,-121.9654044,EdgeCore Silicon Valley,,,
1460855151,way,37.3619343,-121.9537306,STACK SVY02,Stack Infrastructure,,
1460861317,way,29.2930099,-98.3915987,Amazon AWS SAT - 12807 Donop,Amazon Web Services,,
1461896928,way,32.8378141,-96.8798458,Prime DFW01-01,Prime,Dallas,TX
1462886682,way,40.1158246,-83.0014877,,,,
1464257783,way,38.7793049,-77.5863352,Google,Google,,
1464257784,way,38.7525454,-77.5124598,QTS Manassas DC1,Quality Technology Services,,
1465196735,way,45.5719248,-122.918438,QTS North HIL3 North Building,Quality Technology Services,,
1465196736,way,45.5701912,-122.9198333,QTS North HIL3 South Building,Quality Technology Services,,
1470108469,way,47.2401708,-119.8632652,,,,
1470261550,way,36.6240634,-87.2569125,SPC4A,Google,,
1472128597,way,33.4484031,-84.5224887,QTS,Quality Technology Services,,
1472128598,way,33.4508851,-84.5236253,QTS,Quality Technology Services,,
1473440674,way,40.2658623,-112.0194332,,,,
1473440676,way,40.2698591,-112.0194563,,,,
1481581947,way,41.8028612,-88.2467523,CyrusOne CHI3,CyrusOne,Aurora,IL
1481581948,way,41.8069309,-88.2410968,Edged Chicago ORD01,Edged,,
1482073995,way,40.8782456,-78.7287879,Verizon,,,
1484435248,way,33.1406469,-96.6595258,,,,
